,IT0005496473,IT0001469995,IT0003895668,IT0005610958,FR0010425595,FR0004056851,FR0011950732,FR0011742329,FR0013214145,FR0014008VX5,FR001400NLM4,FR0011648716,DE0005493092,DE000A2N4H07,DE000A255F11,DE0007568578,DE000A0TGJ55,DE0006450000,DE0006305006,DE000A2YN504,Total
2025-04-28,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.619999999999999
2025-04-27,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.619999999999999
2025-04-26,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.619999999999999
2025-04-25,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.619999999999999
2025-04-24,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.619999999999999
2025-04-23,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.619999999999999
2025-04-22,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.619999999999999
2025-04-21,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.619999999999999
2025-04-20,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.619999999999999
2025-04-19,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.619999999999999
2025-04-18,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.619999999999999
2025-04-17,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.619999999999999
2025-04-16,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.619999999999999
2025-04-15,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.619999999999999
2025-04-14,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.619999999999999
2025-04-13,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.619999999999999
2025-04-12,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.619999999999999
2025-04-11,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.619999999999999
2025-04-10,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.619999999999999
2025-04-09,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.619999999999999
2025-04-08,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.619999999999999
2025-04-07,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.619999999999999
2025-04-06,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.51
2025-04-05,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.51
2025-04-04,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.51
2025-04-03,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.51
2025-04-02,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.51
2025-04-01,0.85,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.51
2025-03-31,0.91,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.569999999999999
2025-03-30,0.91,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.569999999999999
2025-03-29,0.91,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.569999999999999
2025-03-28,0.91,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.569999999999999
2025-03-27,0.91,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.569999999999999
2025-03-26,0.91,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.569999999999999
2025-03-25,0.91,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.569999999999999
2025-03-24,0.91,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.569999999999999
2025-03-23,0.91,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.569999999999999
2025-03-22,0.91,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.569999999999999
2025-03-21,0.91,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.569999999999999
2025-03-20,0.91,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.569999999999999
2025-03-19,0.91,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.6,4.569999999999999
2025-03-18,0.91,0.0,0.0,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,4.58
2025-03-17,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,5.399999999999999
2025-03-16,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,5.399999999999999
2025-03-15,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,5.399999999999999
2025-03-14,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,5.399999999999999
2025-03-13,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,5.399999999999999
2025-03-12,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,5.399999999999999
2025-03-11,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,5.399999999999999
2025-03-10,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,5.399999999999999
2025-03-09,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,5.399999999999999
2025-03-08,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,5.399999999999999
2025-03-07,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,5.399999999999999
2025-03-06,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,4.8999999999999995
2025-03-05,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,4.8999999999999995
2025-03-04,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,4.999999999999999
2025-03-03,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,4.8999999999999995
2025-03-02,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,4.8999999999999995
2025-03-01,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,4.8999999999999995
2025-02-28,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,4.8999999999999995
2025-02-27,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,4.8999999999999995
2025-02-26,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,4.8999999999999995
2025-02-25,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,4.8999999999999995
2025-02-24,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,4.8999999999999995
2025-02-23,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,4.8999999999999995
2025-02-22,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,4.8999999999999995
2025-02-21,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,4.8999999999999995
2025-02-20,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,4.8999999999999995
2025-02-19,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,4.8999999999999995
2025-02-18,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,4.8999999999999995
2025-02-17,0.91,0.0,0.82,0.5,0.0,0.88,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,4.8999999999999995
2025-02-16,0.91,0.0,0.82,0.0,0.0,0.88,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,4.4
2025-02-15,0.91,0.0,0.82,0.0,0.0,0.88,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,4.4
2025-02-14,0.91,0.0,0.82,0.0,0.0,0.88,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,4.4
2025-02-13,0.91,0.0,0.82,0.0,0.0,0.88,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,4.4
2025-02-12,0.91,0.0,0.82,0.0,0.0,0.9,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,3.92
2025-02-11,0.91,0.0,0.82,0.0,0.0,0.9,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,3.92
2025-02-10,0.91,0.0,0.82,0.0,0.0,0.9,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,3.92
2025-02-09,0.91,0.0,0.82,0.0,0.0,0.9,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,3.92
2025-02-08,0.91,0.0,0.82,0.0,0.0,0.9,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,3.92
2025-02-07,0.91,0.0,0.82,0.0,0.0,0.9,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,3.92
2025-02-06,0.91,0.0,0.82,0.0,0.0,0.9,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,3.92
2025-02-05,0.91,0.0,0.82,0.0,0.0,0.9,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,3.92
2025-02-04,0.91,0.0,0.82,0.0,0.0,0.9,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,3.92
2025-02-03,0.91,0.0,0.82,0.0,0.0,0.9,0.0,0.0,0.0,0.69,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.409999999999999
2025-02-02,0.91,0.0,0.82,0.0,0.0,0.9,0.0,0.0,0.0,0.69,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.409999999999999
2025-02-01,0.91,0.0,0.82,0.0,0.0,0.9,0.0,0.0,0.0,0.69,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.409999999999999
2025-01-31,0.91,0.0,0.82,0.0,0.0,0.9,0.0,0.0,0.0,0.69,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.409999999999999
2025-01-30,0.91,0.0,0.82,0.0,0.0,0.9,0.0,0.0,0.0,0.69,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.409999999999999
2025-01-29,0.91,0.0,0.82,0.0,0.0,0.9,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.42
2025-01-28,0.91,0.0,0.82,0.0,0.0,0.9,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.42
2025-01-27,0.91,0.0,0.82,0.0,0.0,0.9,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.42
2025-01-26,0.91,0.0,0.82,0.0,0.0,0.9,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.42
2025-01-25,0.91,0.0,0.82,0.0,0.0,0.9,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.42
2025-01-24,0.91,0.0,0.82,0.0,0.0,0.9,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.42
2025-01-23,0.91,0.0,0.82,0.0,0.0,0.9,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.42
2025-01-22,0.91,0.0,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.33
2025-01-21,0.91,0.0,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.33
2025-01-20,0.91,0.0,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.33
2025-01-19,0.91,0.0,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.33
2025-01-18,0.91,0.0,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.33
2025-01-17,0.91,0.0,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.33
2025-01-16,0.91,0.0,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.33
2025-01-15,0.91,0.0,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.23
2025-01-14,0.91,0.0,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.23
2025-01-13,0.91,0.0,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.23
2025-01-12,0.91,0.0,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.23
2025-01-11,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.72
2025-01-10,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.72
2025-01-09,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.72
2025-01-08,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.72
2025-01-07,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.72
2025-01-06,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.72
2025-01-05,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.71
2025-01-04,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.71
2025-01-03,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.71
