,IT0005496473,IT0001469995,IT0003895668,IT0005610958,FR0010425595,FR0004056851,FR0011950732,FR0011742329,FR0013214145,FR0014008VX5,FR001400NLM4,FR0011648716,DE0005493092,DE000A2N4H07,DE000A255F11,DE0007568578,DE000A0TGJ55,DE0006450000,DE0006305006,DE000A2YN504,Total
2025-01-02,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.72
2025-01-01,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.72
2024-12-31,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.72
2024-12-30,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.72
2024-12-29,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.72
2024-12-28,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.72
2024-12-27,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.72
2024-12-26,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.72
2024-12-25,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.72
2024-12-24,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.72
2024-12-23,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.72
2024-12-22,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.72
2024-12-21,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.72
2024-12-20,0.91,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.72
2024-12-19,0.99,0.49,0.82,0.0,0.0,0.81,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.8
2024-12-18,0.99,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1899999999999995
2024-12-17,1.0,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.199999999999999
2024-12-16,1.0,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.199999999999999
2024-12-15,1.0,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.199999999999999
2024-12-14,1.0,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.199999999999999
2024-12-13,1.0,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.199999999999999
2024-12-12,1.0,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.199999999999999
2024-12-11,1.0,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.199999999999999
2024-12-10,1.0,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.199999999999999
2024-12-09,1.0,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.199999999999999
2024-12-08,0.93,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.79,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2299999999999995
2024-12-07,0.93,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.79,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2299999999999995
2024-12-06,0.93,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.79,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2299999999999995
2024-12-05,0.93,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.79,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2299999999999995
2024-12-04,0.93,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7299999999999995
2024-12-03,0.93,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7299999999999995
2024-12-02,0.93,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7299999999999995
2024-12-01,0.93,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9399999999999995
2024-11-30,0.93,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9399999999999995
2024-11-29,0.93,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9399999999999995
2024-11-28,0.93,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9399999999999995
2024-11-27,0.93,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9399999999999995
2024-11-26,0.81,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8200000000000003
2024-11-25,0.81,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8200000000000003
2024-11-24,0.81,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8200000000000003
2024-11-23,0.81,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64
2024-11-22,0.81,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64
2024-11-21,0.81,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64
2024-11-20,0.81,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64
2024-11-19,0.81,0.49,0.82,0.0,0.0,0.7,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64
2024-11-18,0.81,0.49,0.82,0.0,0.0,0.6,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54
2024-11-17,0.81,0.49,0.82,0.0,0.0,0.6,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54
2024-11-16,0.81,0.49,0.82,0.0,0.0,0.6,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54
2024-11-15,0.81,0.49,0.82,0.0,0.0,0.6,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54
2024-11-14,0.81,0.49,0.71,0.0,0.0,0.6,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4299999999999997
2024-11-13,0.81,0.49,0.71,0.0,0.0,0.6,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4299999999999997
2024-11-12,0.7,0.49,0.71,0.0,0.0,0.6,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32
2024-11-11,0.7,0.49,0.71,0.0,0.0,0.6,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32
2024-11-10,0.7,0.49,0.71,0.0,0.0,0.6,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32
2024-11-09,0.7,0.49,0.71,0.0,0.0,0.6,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32
2024-11-08,0.7,0.49,0.71,0.0,0.0,0.6,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32
2024-11-07,0.7,0.49,0.71,0.0,0.0,0.6,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32
2024-11-06,0.7,0.49,0.71,0.0,0.0,0.51,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23
2024-11-05,0.7,0.49,0.71,0.0,0.0,0.51,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23
2024-11-04,0.6,0.49,0.6,0.0,0.0,0.51,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02
2024-11-03,0.6,0.49,0.6,0.0,0.0,0.51,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02
2024-11-02,0.6,0.49,0.6,0.0,0.0,0.51,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02
2024-11-01,0.6,0.49,0.6,0.0,0.0,0.51,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02
2024-10-31,0.6,0.49,0.6,0.0,0.0,0.51,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02
2024-10-30,0.6,0.49,0.6,0.0,0.0,0.51,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02
2024-10-29,0.6,0.49,0.6,0.0,0.0,0.51,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02
2024-10-28,0.6,0.49,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51
2024-10-27,0.6,0.49,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51
2024-10-26,0.6,0.49,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51
2024-10-25,0.6,0.49,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51
2024-10-24,0.6,0.49,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51
2024-10-23,0.6,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4099999999999997
2024-10-22,0.6,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4099999999999997
2024-10-21,0.6,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4099999999999997
2024-10-20,0.6,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4099999999999997
2024-10-19,0.6,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4099999999999997
2024-10-18,0.6,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4099999999999997
2024-10-17,0.6,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4099999999999997
2024-10-16,0.6,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4099999999999997
2024-10-15,0.51,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32
2024-10-14,0.51,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32
2024-10-13,0.51,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32
2024-10-12,0.51,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32
2024-10-11,0.51,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32
2024-10-10,0.51,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32
2024-10-09,0.51,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32
2024-10-08,0.51,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8199999999999998
2024-10-07,0.51,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8199999999999998
2024-10-06,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31
2024-10-05,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31
2024-10-04,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31
2024-10-03,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31
2024-10-02,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31
2024-10-01,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31
2024-09-30,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31
2024-09-29,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31
2024-09-28,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31
2024-09-27,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31
2024-09-26,0.0,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79
2024-09-25,0.0,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79
2024-09-24,0.0,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79
2024-09-23,0.0,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79
2024-09-22,0.0,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79
2024-09-21,0.0,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79
2024-09-20,0.0,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79
2024-09-19,0.0,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79
2024-09-18,0.0,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79
2024-09-17,0.0,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79
2024-09-16,0.0,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79
2024-09-15,0.0,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79
2024-09-14,0.0,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79
2024-09-13,0.0,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79
2024-09-12,0.0,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79
2024-09-11,0.0,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79
2024-09-10,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8899999999999997
2024-09-09,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8899999999999997
2024-09-08,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8899999999999997
2024-09-07,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8899999999999997
2024-09-06,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8899999999999997
2024-09-05,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8899999999999997
2024-09-04,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8899999999999997
2024-09-03,0.0,0.59,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8899999999999997
